"period","region","sampled_mean"
"2015-2019","1",0.904444215957773
"2015-2019","1",0.898383765212079
"2015-2019","1",0.890048453379853
"2015-2019","1",0.894297321964879
"2015-2019","1",0.903068217854838
"2015-2019","1",0.884329249408578
"2015-2019","1",0.9003481859201
"2015-2019","1",0.892146709232845
"2015-2019","1",0.896536107093679
"2015-2019","1",0.900194134678068
"2015-2019","1",0.896425310043665
"2015-2019","1",0.900530668891411
"2015-2019","1",0.901046405501777
"2015-2019","1",0.903647222487347
"2015-2019","1",0.905854979204347
"2015-2019","1",0.900247626979311
"2015-2019","1",0.905053466590361
"2015-2019","1",0.886904763490198
"2015-2019","1",0.901019278496698
"2015-2019","1",0.892813825362225
"2015-2019","1",0.884757585494694
"2015-2019","1",0.897066803032981
"2015-2019","1",0.896790767701861
"2015-2019","1",0.899020095835445
"2015-2019","1",0.899273303002352
"2015-2019","1",0.893091609928875
"2015-2019","1",0.891852607547279
"2015-2019","1",0.888240834756976
"2015-2019","1",0.884969715554149
"2015-2019","1",0.892215850120715
"2015-2019","1",0.890332446192936
"2015-2019","1",0.893474528194176
"2015-2019","1",0.896738359477123
"2015-2019","1",0.900403509277528
"2015-2019","1",0.894002132142587
"2015-2019","1",0.899242267377238
"2015-2019","1",0.906187431395739
"2015-2019","1",0.900653360983178
"2015-2019","1",0.893205276240227
"2015-2019","1",0.899459182628303
"2015-2019","1",0.88745714010436
"2015-2019","1",0.902565234224335
"2015-2019","1",0.892372867780336
"2015-2019","1",0.905167849329555
"2015-2019","1",0.901433666844148
"2015-2019","1",0.885482113761299
"2015-2019","1",0.894227495682974
"2015-2019","1",0.890283209907917
"2015-2019","1",0.900865320687369
"2015-2019","1",0.892392521499035
"2015-2019","1",0.899668251928157
"2015-2019","1",0.898297385104807
"2015-2019","1",0.889942945640513
"2015-2019","1",0.905021927825441
"2015-2019","1",0.902246511595707
"2015-2019","1",0.888248312550569
"2015-2019","1",0.885228842903742
"2015-2019","1",0.890545277852895
"2015-2019","1",0.896091502631073
"2015-2019","1",0.897484812273474
"2015-2019","1",0.898894842969059
"2015-2019","1",0.896016749237498
"2015-2019","1",0.910434822211475
"2015-2019","1",0.889618469444297
"2015-2019","1",0.894097213731302
"2015-2019","1",0.8998065839172
"2015-2019","1",0.896250552870634
"2015-2019","1",0.891880797556699
"2015-2019","1",0.892857710841542
"2015-2019","1",0.898851851715029
"2015-2019","1",0.889310884633146
"2015-2019","1",0.888420898588742
"2015-2019","1",0.904511675594746
"2015-2019","1",0.890266407768237
"2015-2019","1",0.895346647958207
"2015-2019","1",0.901980310455961
"2015-2019","1",0.894585707034118
"2015-2019","1",0.892196602289976
"2015-2019","1",0.892438270175621
"2015-2019","1",0.892101962117813
"2015-2019","1",0.904182112187566
"2015-2019","1",0.89597223902136
"2015-2019","1",0.906369790734376
"2015-2019","1",0.897575937045294
"2015-2019","1",0.899069006146941
"2015-2019","1",0.895886698699905
"2015-2019","1",0.894216799252356
"2015-2019","1",0.898130082439439
"2015-2019","1",0.895939740564937
"2015-2019","1",0.89291116844557
"2015-2019","1",0.895469645106756
"2015-2019","1",0.891962132556509
"2015-2019","1",0.881572236484906
"2015-2019","1",0.899556468779724
"2015-2019","1",0.906132018056423
"2015-2019","1",0.895311059869931
"2015-2019","1",0.901407724471441
"2015-2019","1",0.895212377579173
"2015-2019","1",0.896308287757527
"2015-2019","1",0.898506066572418
"2015-2019","1",0.902455901933829
"2015-2019","1",0.898477478700001
"2015-2019","1",0.890011649675468
"2015-2019","1",0.897953763468258
"2015-2019","1",0.895619851927155
"2015-2019","1",0.880785905928747
"2015-2019","1",0.889915454187075
"2015-2019","1",0.908373120598492
"2015-2019","1",0.88843846299699
"2015-2019","1",0.891134997751959
"2015-2019","1",0.899162273399905
"2015-2019","1",0.885241065447353
"2015-2019","1",0.896776640558481
"2015-2019","1",0.885419095722506
"2015-2019","1",0.898277385279321
"2015-2019","1",0.898656261534254
"2015-2019","1",0.899703992028244
"2015-2019","1",0.886467265547828
"2015-2019","1",0.886219768409495
"2015-2019","1",0.897865727278418
"2015-2019","1",0.895137875368039
"2015-2019","1",0.891285565205465
"2015-2019","1",0.893055902269749
"2015-2019","1",0.897267557410299
"2015-2019","1",0.901995854796361
"2015-2019","1",0.90036129713349
"2015-2019","1",0.897432983931934
"2015-2019","1",0.91224977257294
"2015-2019","1",0.903609130802753
"2015-2019","1",0.898156306887843
"2015-2019","1",0.887341700880338
"2015-2019","1",0.901362766283441
"2015-2019","1",0.906325244153792
"2015-2019","1",0.900182262970901
"2015-2019","1",0.890888289126752
"2015-2019","1",0.888719809464175
"2015-2019","1",0.894898766053248
"2015-2019","1",0.89533430168379
"2015-2019","1",0.898864287946903
"2015-2019","1",0.903678898843359
"2015-2019","1",0.892674023791009
"2015-2019","1",0.893531975599701
"2015-2019","1",0.892729136379153
"2015-2019","1",0.888889967897295
"2015-2019","1",0.89584867353912
"2015-2019","1",0.90572754687787
"2015-2019","1",0.898906597479973
"2015-2019","1",0.895809526853215
"2015-2019","1",0.899722944575369
"2015-2019","1",0.893598159736686
"2015-2019","1",0.890691700310083
"2015-2019","1",0.917301009034822
"2015-2019","1",0.890794319675863
"2015-2019","1",0.904955712402567
"2015-2019","1",0.896453678656835
"2015-2019","1",0.910285044908324
"2015-2019","1",0.888509851787496
"2015-2019","1",0.883105532628467
"2015-2019","1",0.893145658261864
"2015-2019","1",0.883726872510442
"2015-2019","1",0.903229979075231
"2015-2019","1",0.891819512836167
"2015-2019","1",0.902208318441162
"2015-2019","1",0.889626129872504
"2015-2019","1",0.894676332443505
"2015-2019","1",0.904053833290291
"2015-2019","1",0.906700771882493
"2015-2019","1",0.902210568044082
"2015-2019","1",0.898088071629307
"2015-2019","1",0.888843792933241
"2015-2019","1",0.889730935374859
"2015-2019","1",0.909986332541641
"2015-2019","1",0.892198790069631
"2015-2019","1",0.902666292054529
"2015-2019","1",0.893446702746545
"2015-2019","1",0.899331648303626
"2015-2019","1",0.897298424827083
"2015-2019","1",0.882727319135805
"2015-2019","1",0.894261957008845
"2015-2019","1",0.892341345330905
"2015-2019","1",0.890144218769985
"2015-2019","1",0.894195024254555
"2015-2019","1",0.904086347948947
"2015-2019","1",0.88097780603739
"2015-2019","1",0.90023739957545
"2015-2019","1",0.895257410003304
"2015-2019","1",0.901697652576982
"2015-2019","1",0.905820879415366
"2015-2019","1",0.893081694724762
"2015-2019","1",0.892392738597052
"2015-2019","1",0.901256728476266
"2015-2019","1",0.900038092642385
